,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
EIF2B2,-0.970140814840161,3.17620053125253E-08,-0.969341792640586,1.50556865886507E-06,-0.969341792640586,1.50556865886507E-06,0.00013000433802
EIF2B3,-0.7824278031671,1.15205682975133E-05,-0.781692271626976,0.000538016507845,-0.781692271626976,0.000538016507845,0.010071951375338
EIF2B4,-0.765097985106933,0.000269188721455,-0.764489690325703,0.005313376167649,-0.764489690325703,0.005313376167649,0.050008703564721
EIF2B5,-0.341545651013998,0.12801458560308,-0.34136962058521,0.296406528703102,-0.34136962058521,0.296406528703102,0.603783362474463
EIF2D,0.473237682254234,0.053354660829963,0.473631548876664,0.247077716800919,0.473631548876664,0.247077716800919,0.550395159610989
EIF2S1,-0.081941882302051,0.735759082593553,-0.081929335252527,0.794402719647883,-0.081929335252527,0.794402719647883,0.942094699141825
EIF2S2,0.728082443015579,0.0064735798056,0.636500949859418,0.167598457672879,0.636500949859418,0.167598457672879,0.443505091818031
EIF2S3,0.355769138829487,0.156034578103419,0.35580870908132,0.437472304330725,0.35580870908132,0.437472304330725,0.7321174125285
EIF3A,0.982455979276753,1.47717193425774E-07,0.974973057033842,7.46768002052205E-05,0.974973057033842,7.46768002052205E-05,0.002407999276793
EIF3B,-0.67700260293901,0.000188018641702,-0.676960666465223,0.002699234606503,-0.676960666465223,0.002699234606503,0.031513931440348
EIF3D,-0.320078126387976,0.088484365693718,-0.31990081760202,0.218616244248957,-0.31990081760202,0.218616244248957,0.513847865912707
EIF3E,1.42588506476158,1.32397370733571E-05,1.33078166149667,0.020292604259374,1.33078166149667,0.020292604259374,0.122633881485182
EIF3F,0.954179742174301,4.03515284734593E-06,0.89900941698903,0.037104667682655,0.89900941698903,0.037104667682655,0.18204915208498
EIF3G,-0.203100307778393,0.215361061457315,-0.203235889591267,0.412201049960897,-0.203235889591267,0.412201049960897,0.713587016791832
EIF3H,0.851241064516176,7.05389692958833E-05,0.851096064487706,0.024031082044307,0.851096064487706,0.024031082044307,0.1366741296932
EIF3I,-0.610739021408231,0.000336507074973,-0.6107152415875,0.008157766343419,-0.6107152415875,0.008157766343419,0.067434905134993
EIF3J,0.517029758776957,0.025774276563064,0.516690945057904,0.219987399705202,0.516690945057904,0.219987399705202,0.515468476580579
EIF3K,-0.26982733477154,0.307099533991153,-0.269476711837926,0.503479233595069,-0.269476711837926,0.503479233595069,0.781960866662742
EIF3L,1.40619691578712,4.96709569252974E-08,1.40615794698506,0.009721663930815,1.40615794698506,0.009721663930815,0.075328196865515
EIF3M,0.454412485757421,0.046038720853491,0.4543014520983,0.214617798680649,0.4543014520983,0.214617798680649,0.508695442510973
EIF4A2,-0.011884549109024,0.949861061183991,-0.011766729600971,0.941326856642398,-0.011884549109024,0.949861061183991,0.99554290141791
EIF4A3,-0.755630144261385,2.27504917659545E-06,-0.755700543015351,0.000367035107643,-0.755700543015351,0.000367035107643,0.00769099950315
EIF4B,1.70344981972679,1.66209074695114E-10,1.60155586907367,0.008634495775339,1.60155586907367,0.008634495775339,0.069781044375318
EIF4E,0.265487725141659,0.207194347671599,0.220871576590981,0.467438666731635,0.220871576590981,0.467438666731635,0.755441010698307
EIF4E2,-0.650070298922236,0.001301975227951,-0.649379663937423,0.026897847149704,-0.649379663937423,0.026897847149704,0.14730365747813
EIF4EBP1,-0.516025752729162,0.097902306895463,-0.515331736246123,0.185284961708479,-0.515331736246123,0.185284961708479,0.469674439289848
EIF4EBP2,-0.229890790263807,0.268630223354991,-0.229027121984214,0.493463854545017,-0.229027121984214,0.493463854545017,0.774445712683116
EIF4ENIF1,-0.442046319114466,0.0404774092828,-0.441915438873125,0.113177502558887,-0.441915438873125,0.113177502558887,0.352770277475242
EIF4G1,-0.46811682197578,0.002119961679606,-0.468108961165103,0.004783172428972,-0.468108961165103,0.004783172428972,0.046556391033167
EIF4G2,0.898399977523047,5.21714576503078E-08,0.876745179742967,0.005180567666606,0.876745179742967,0.005180567666606,0.049336183270578
EIF4G3,0.953521622256974,0.000233713006883,0.917764144722443,0.012866885672434,0.917764144722443,0.012866885672434,0.090699218204638
EIF4H,-1.01749737954516,0.000898941677447,-1.00641811362897,0.018004389710616,-1.00641811362897,0.018004389710616,0.113918385020857
EIF5,0.839342867239608,3.23111849705023E-07,0.827654589250398,0.001944144019041,0.827654589250398,0.001944144019041,0.025164343007027
EIF5A,-1.3728673403938,1.07963513522327E-05,-1.36001758666658,0.00170233797384,-1.36001758666658,0.00170233797384,0.022989465609062
EIF5AL1,-2.45080618720046,5.79332565935714E-07,-2.41018778182139,1.11717284090829E-05,-2.41018778182139,1.11717284090829E-05,0.000563944146161
EIF5B,1.19415115917643,1.35739617910175E-08,1.17244510524181,0.000231373521432,1.17244510524181,0.000231373521432,0.005392847331049
EIF6,-0.949592949085361,9.02995299957655E-06,-0.949561599222605,0.000373336391044,-0.949561599222605,0.000373336391044,0.007759848153761
ELAC1,-0.044313381775889,0.862340058573518,-0.041463095840791,0.891817023585191,-0.041463095840791,0.891817023585191,0.977102769773233
ELAC2,-0.724316577369427,3.23984069202294E-05,-0.724034844095466,0.007645480698032,-0.724034844095466,0.007645480698032,0.064587494852845
ELAVL1,-0.76558924217782,4.23708250955163E-06,-0.765580612353451,0.000367737158935,-0.765580612353451,0.000367737158935,0.007693180954232
ELF1,0.660698404938521,0.044184156568139,0.660754161051669,0.177033103575567,0.660754161051669,0.177033103575567,0.457738728015122
ELF2,0.647345211736105,0.000463229005266,0.63603942896534,0.015863258207059,0.63603942896534,0.015863258207059,0.104343905977518
ELF4,-0.352777042410677,0.040480562651881,-0.352411336295304,0.192033400471264,-0.352411336295304,0.192033400471264,0.479611320888605
ELK1,0.739913881295391,6.849138138014E-06,0.74134617293714,0.010242622345733,0.74134617293714,0.010242622345733,0.07783908984064
ELK3,1.65374549458294,1.12350493376599E-06,1.5659259333461,0.005654997710023,1.5659259333461,0.005654997710023,0.052268103834165
ELK4,1.90444997955475,7.349639606745E-10,1.85206148705189,5.74983450321246E-05,1.85206148705189,5.74983450321246E-05,0.001951255757084
ELL,-0.370197063120777,0.161096880912276,-0.369776655233093,0.320706590091351,-0.369776655233093,0.320706590091351,0.629091475547388
ELL2,1.07778929663547,0.00156379581849,0.975167038288059,0.082174785401774,0.975167038288059,0.082174785401774,0.295654583047882
ELL3,-0.387367818989248,0.448273517456148,-0.387556290095075,0.52827522836502,-0.387556290095075,0.52827522836502,0.798870367670939
ELMO1,-0.456262029252014,0.014143973945037,-0.456110336353797,0.082550756044645,-0.456110336353797,0.082550756044645,0.296404061740871
ELMO2,-0.6311101216732,0.000168163398556,-0.630854620310424,0.007434905417162,-0.630854620310424,0.007434905417162,0.063602056580593
ELMSAN1,-0.543284471214395,0.05606192985603,-0.543240452806137,0.205118946791595,-0.543240452806137,0.205118946791595,0.495871860789688
ELOF1,-0.293295489345947,0.19840339241848,-0.29229223721274,0.316665386881311,-0.29229223721274,0.316665386881311,0.625209040411938
ELOVL1,-0.490490115016388,0.008167379561781,-0.490393315007538,0.043435602663921,-0.490393315007538,0.043435602663921,0.200223750035392
ELOVL5,0.181341104222177,0.537874042471463,0.181357903010643,0.687101682330923,0.181357903010643,0.687101682330923,0.889182281720947
ELP2,-0.486598750075767,0.157376486320102,-0.486369650805872,0.281939860947034,-0.486369650805872,0.281939860947034,0.58858319827106
ELP3,-0.531518875209619,0.001653890609848,-0.531363105045874,0.020603621858526,-0.531363105045874,0.020603621858526,0.123455246055397
ELP4,-0.322422310764916,0.104968071849218,-0.321787318926384,0.255925905814252,-0.321787318926384,0.255925905814252,0.560316989605659
ELP5,-0.080032526257348,0.62581938586619,-0.079519001683154,0.728593581540539,-0.079519001683154,0.728593581540539,0.910793460066742
ELP6,-0.647476997911739,0.002297648657592,-0.646210136525674,0.018036044636055,-0.646210136525674,0.018036044636055,0.113918385020857
EMB,1.61269835047244,6.78043238406072E-08,1.58451319459237,8.86215492128624E-06,1.58451319459237,8.86215492128624E-06,0.00047907766898
EMC1,-0.892084679621556,5.33949839026509E-08,-0.891814095854376,3.70671200216867E-06,-0.891814095854376,3.70671200216867E-06,0.00025778679254
EMC10,-0.265434013027163,0.244543075574055,-0.26519688899067,0.448247920910017,-0.26519688899067,0.448247920910017,0.740012330318221
EMC2,0.878212006846447,0.000152786371803,0.822443697066356,0.044270169816891,0.822443697066356,0.044270169816891,0.202769670652944
EMC3,-0.54134249461042,0.008298175162882,-0.539848976170614,0.095781650922021,-0.539848976170614,0.095781650922021,0.321490140209208
EMC4,-0.543127674541753,0.001844515354066,-0.542859386889483,0.021095851554535,-0.542859386889483,0.021095851554535,0.125556172810623
EMC7,-0.60063399453369,0.000186667951085,-0.600728051899413,0.0153400540453,-0.600728051899413,0.0153400540453,0.1021297357123
EMC8,-0.614586519145146,0.000740484477583,-0.614241384968556,0.022061291183602,-0.614241384968556,0.022061291183602,0.129666775864882
EMC9,0.219843637941567,0.309549784553813,0.221420937381766,0.533431398537057,0.221420937381766,0.533431398537057,0.801780628683365
EMD,-0.541002853182987,0.00444957748187,-0.540635029626752,0.054637074385742,-0.540635029626752,0.054637074385742,0.232877929013709
EMG1,-0.552266284599135,0.005486083728687,-0.552070380090259,0.036593764767843,-0.552070380090259,0.036593764767843,0.180517421874696
EMILIN2,-0.969298632321949,0.062332638257043,-0.969289082693829,0.15046978521685,-0.969289082693829,0.15046978521685,0.41687711436547
EML2,-0.421311404493654,0.04785651484952,-0.42104459023637,0.120187558906475,-0.42104459023637,0.120187558906475,0.365822837210955
EML3,0.078912205643977,0.798093042465597,0.079588084573911,0.883836224000116,0.079588084573911,0.883836224000116,0.974432484558659
EML4,0.5420256505453,0.000907107370319,0.527363939804792,0.054836554369052,0.527363939804792,0.054836554369052,0.233386407050023
EMP3,-0.380534956459865,0.15864820811139,-0.380458763616711,0.268607583653628,-0.380458763616711,0.268607583653628,0.574174097895269
ENDOD1,0.290291137046282,0.239851437307257,0.292260501525193,0.497252330335211,0.292260501525193,0.497252330335211,0.778402735470457
ENDOG,0.334434561525216,0.227452940482954,0.300734014166143,0.321448311820466,0.300734014166143,0.321448311820466,0.630066115155715
ENGASE,0.196814467993741,0.540247935918154,0.198645976833286,0.739123244095544,0.198645976833286,0.739123244095544,0.917508511427285
ENKD1,0.275174337140364,0.390798162940814,0.27838251384159,0.478681701012382,0.27838251384159,0.478681701012382,0.763730005608297
ENO1,-1.02226307007136,4.39019468638415E-05,-1.02084160050761,0.00119017587872,-1.02084160050761,0.00119017587872,0.017805584715833
ENO2,-0.770252864822349,0.000159131328159,-0.769609199730813,0.009387532640862,-0.769609199730813,0.009387532640862,0.07369127209111
ENOPH1,-0.16906332813818,0.415289695932637,-0.168485853227274,0.562897450578721,-0.168485853227274,0.562897450578721,0.82127638906718
ENOX2,0.535814258563978,0.064376983262796,0.537054227676296,0.240647412954553,0.537054227676296,0.240647412954553,0.542710917448494
ENPP4,1.49477595904847,0.000472155468078,1.38110668709024,0.028047039378544,1.38110668709024,0.028047039378544,0.151491691286457
ENSA,-1.08705520396489,2.61516450282106E-11,-1.08724482637957,2.27104489579281E-05,-1.08724482637957,2.27104489579281E-05,0.000945607237193
ENTHD2,-0.135949205519347,0.637873969399144,-0.135333945918617,0.734240963572638,-0.135333945918617,0.734240963572638,0.914319031874329
ENTPD1,0.658674481141039,0.168315710049946,0.65949908242472,0.438556247089974,0.65949908242472,0.438556247089974,0.733309383547479
ENTPD4,0.875066971405595,2.39504685499443E-05,0.858213783316563,0.003947177577692,0.858213783316563,0.003947177577692,0.041321714169717
ENTPD6,0.0198396192515,0.927307022280717,0.021062832638181,0.963662640738038,0.021062832638181,0.963662640738038,0.999899522891475
ENY2,-0.489064140233942,0.051801615233535,-0.488799224139435,0.156114087485304,-0.488799224139435,0.156114087485304,0.425362949933485
EOGT,0.729861194379173,0.039444803215656,0.602764681734404,0.257431893149469,0.602764681734404,0.257431893149469,0.5619149262893
EP300,0.111445902818763,0.610173336465316,0.111657951085665,0.811394951307305,0.111657951085665,0.811394951307305,0.947910925681435
EP400,-0.204108439669826,0.227654982740484,-0.203875298782307,0.329413244485143,-0.203875298782307,0.329413244485143,0.638447005779893
EPB41,-0.173784317999294,0.525815126782359,-0.173750085135024,0.623903643985554,-0.173750085135024,0.623903643985554,0.857289766703303
EPB41L2,-0.113325862162378,0.869380963833508,-0.113492894067491,0.826221117676694,-0.113325862162378,0.869380963833508,0.970071194336508
EPC1,0.691676690724101,0.004021293149691,0.670797133474695,0.028837029588537,0.670797133474695,0.028837029588537,0.154590509452549
EPC2,1.19383693636956,5.69349160359397E-12,1.18880872052846,3.17493231777701E-07,1.18880872052846,3.17493231777701E-07,3.5520590609147E-05
EPG5,-0.164538786807963,0.415715129034972,-0.164293934134623,0.560360670857169,-0.164293934134623,0.560360670857169,0.819845172285451
EPHX1,-1.1838541958324,0.000787667788561,-1.17274585930063,0.004035844625506,-1.17274585930063,0.004035844625506,0.041774076389184
EPM2AIP1,1.65372181610115,1.89141522665998E-06,1.60133525302417,0.000399841415091,1.60133525302417,0.000399841415091,0.008126950468505
EPN1,0.405949150906511,0.075339717433904,0.406624407024538,0.159781311997614,0.406624407024538,0.159781311997614,0.431903777003546
EPRS,0.672689808024454,0.019430909665322,0.622878173762419,0.112788262774582,0.622878173762419,0.112788262774582,0.352388001179643
EPS15,0.733257061198763,0.00945269648294,0.695080325712547,0.057628350235684,0.695080325712547,0.057628350235684,0.24002795536818
EPS15L1,-0.749947213650003,0.000560638949293,-0.748353185814258,0.020265191288274,-0.748353185814258,0.020265191288274,0.122582017449428
EPS8L2,-0.542174687121696,0.175115148332371,-0.540665427563503,0.304803277238764,-0.540665427563503,0.304803277238764,0.613133046428071
EPSTI1,-0.771804459427244,0.077086612811143,-0.771384916487278,0.155081301551158,-0.771384916487278,0.155081301551158,0.423805443024043
EPT1,0.561817302048039,0.016348895606648,0.52282559240116,0.138511200755318,0.52282559240116,0.138511200755318,0.397875666201814
ERAL1,-0.385628762456318,0.031272404297696,-0.385314001811733,0.131535775688135,-0.385314001811733,0.131535775688135,0.384886396546068
ERAP1,-0.518296089802253,0.001410533447771,-0.518259969779692,0.016959170414217,-0.518259969779692,0.016959170414217,0.109316977229118
ERAP2,0.82494486631959,0.130673968496384,0.823443232862966,0.351498196608701,0.823443232862966,0.351498196608701,0.662910553733149
ERBB2IP,1.57915414298704,4.55004205651424E-13,1.56874453378153,1.13500598489751E-08,1.56874453378153,1.13500598489751E-08,2.24661338487559E-06
ERC1,-0.581408367291993,0.006275264983157,-0.581301436713121,0.075991458669413,-0.581301436713121,0.075991458669413,0.28264232038573
ERCC1,-0.135157440799691,0.573804839571251,-0.13487716947437,0.672740199106237,-0.13487716947437,0.672740199106237,0.883572417486815
ERCC2,-0.823871291176567,0.000642542882167,-0.822978118434349,0.003609232803046,-0.822978118434349,0.003609232803046,0.038774681359524
ERCC3,-0.164900521356074,0.297166594513413,-0.164663431380232,0.459165473848164,-0.164663431380232,0.459165473848164,0.748084460748446
ERCC4,0.965309018339382,1.42463068204029E-05,0.947930289320518,0.001770627024521,0.947930289320518,0.001770627024521,0.023461263952102
ERCC6,0.790376011089361,0.027551426864613,0.792148603894084,0.233623830392949,0.792148603894084,0.233623830392949,0.534325989153614
ERCC6L2,1.54151379953985,1.11827275392412E-09,1.52293841319652,1.89512724899663E-06,1.52293841319652,1.89512724899663E-06,0.000151445386246
ERF,-0.178151546919466,0.526544131316422,-0.177359520567348,0.572851321036682,-0.177359520567348,0.572851321036682,0.82652858420005
ERGIC1,0.158744798175883,0.42223598298104,0.159130090817946,0.590361194519863,0.159130090817946,0.590361194519863,0.83842466001549
