,GPB.vs.GPA.Gene,GPB.vs.GPA.mRNA_logFC,GPB.vs.GPA.mRNA_FDR,GPB.vs.GPA.Change_type,GPB.vs.GPA.P.value,GPB.vs.GPA.FDR,GPB.vs.GPA.Direction
2834,HDAC5,-0.847562044475809,0.522212259518443,translational_only,0.476451136118631,0.933778804514327,1
2835,HDAC6,-0.546037354677887,0.677007196785616,translational_only,0.296903264793639,0.841512779973083,-1
2836,HDAC7,-0.062980187004113,1,translational_only,0.941731442782112,0.997928465236585,-1
2837,HDAC8,-0.103254302581447,1,translational_only,0.822768250393365,0.993749382864656,-1
2838,HDAC9,-0.966265720737014,0.732798684487561,translational_only,0.293841882604688,0.840129868159075,-1
2839,HDDC2,-0.034036785481681,1,translational_only,0.756945666179355,0.984436711240199,1
2840,HDDC3,-0.331852926959732,0.924383327483746,translational_only,0.879724217321395,0.994344153929159,-1
2841,HDGF,-0.684517347605428,0.529166981160087,translational_only,0.187262005551974,0.731712411970318,1
2842,HDGFRP2,-0.202388967564877,0.935771686244284,translational_only,0.574342194177202,0.955090031385172,-1
2843,HDHD2,-0.137129907943668,0.981852818396131,translational_only,0.933332133821088,0.99782569529383,-1
2844,HDHD3,-0.172684517696604,0.978460995443791,translational_only,0.95647662859142,0.998549688396844,1
2845,HDLBP,-0.582264266819914,0.563368248683702,translational_only,0.658177348047233,0.974763726112108,-1
2846,HEATR1,0.447737523298985,0.7118045385207,translational_only,0.102007662904072,0.566547959345441,-1
2847,HEATR3,-0.265735096610376,0.922576901237003,translational_only,0.505609011693905,0.941353502275978,1
2848,HEATR5A,0.347917506842257,0.866883908710206,translational_only,0.196834156993585,0.740599345883389,-1
2849,HEATR5B,-0.221722529052247,0.9253846137114,translational_only,0.063945344016921,0.451304051904044,-1
2850,HEATR6,-0.626501034904436,0.632745550068695,translational_only,0.330286005694185,0.867407339036609,-1
2851,HEBP2,-0.223441641176319,0.942889755960843,translational_only,0.384695439452296,0.89958696589202,-1
2852,HECA,0.566007479103439,0.632745550068695,translational_only,0.631269493485777,0.970886938777152,-1
2853,HECTD1,0.765696170386551,0.252786430662427,translational_only,0.036301938018569,0.334879670369405,-1
2854,HECTD3,-0.820980792659619,0.426668013454581,translational_only,0.704188352008531,0.983927717172864,1
2855,HECTD4,-0.640537130207783,0.527895981596286,translational_only,0.736589648938635,0.984436711240199,1
2856,HELB,0.471351669469627,0.843010009128226,translational_only,0.034158178619005,0.321679027219428,-1
2857,HELLS,0.841459019727627,0.432649557212922,translational_only,0.003392759127782,0.071601862599621,-1
2858,HELQ,0.588124215308855,0.711226258187312,translational_only,0.264408788659972,0.811766804326559,-1
2859,HELZ,0.453568630642175,0.697845496405465,translational_only,0.011749403323865,0.161816312913417,-1
2860,HELZ2,-0.652614001364094,0.649837668743039,translational_only,0.682094387572906,0.980244402177646,1
2861,HEMK1,-0.472905944901091,0.832410997013774,translational_only,0.68178936656819,0.980234612150648,1
2862,HENMT1,0.275202283050301,0.930101398535978,translational_only,0.605551164930441,0.964767152554401,1
2863,HERC1,-0.132001838965847,0.978990958660673,translational_only,0.455286374255955,0.928304755467813,-1
2864,HERC2,-0.562265980776855,0.652331335320283,translational_only,0.642794166217454,0.972213618727502,-1
2865,HERC3,-0.49478366470251,0.848171499548851,translational_only,0.70848829077535,0.984304655913572,-1
2866,HERC4,0.487108790202741,0.679334944425737,translational_only,0.18273974137347,0.722299328231728,-1
2867,HERPUD1,-0.004323191975178,1,translational_only,0.65674825972756,0.974153351641027,-1
2868,HERPUD2,-0.333554005699464,0.870229110596187,translational_only,0.539369747058943,0.950844136437228,-1
2869,HEXA,-0.403825013689901,0.781423187901157,translational_only,0.627553894530038,0.970886938777152,1
2870,HEXB,0.102309975206664,0.979274821956444,translational_only,0.100280872806157,0.561668621244603,-1
2871,HEXDC,-0.46899802936417,0.870084685176017,translational_only,0.88968943314411,0.994344153929159,1
2872,HEXIM1,0.210342544177349,0.907595157077564,translational_only,0.956457987029026,0.998549688396844,-1
2873,HGS,-0.503554810426121,0.713170122040933,translational_only,0.558834769993212,0.95324744007981,-1
2874,HGSNAT,-0.031692782455305,1,translational_only,0.945840853414743,0.998235644426324,1
2875,HHEX,-0.082180268211214,1,translational_only,0.929294867757836,0.99782569529383,-1
2876,HIAT1,0.17657322162129,0.923885717633592,translational_only,0.661951760438435,0.976402475603402,-1
2877,HIATL1,-0.112342368020754,0.980652906773202,translational_only,0.779969227733785,0.987918324310223,1
2878,HIBADH,-0.5911488865456,0.728046903287656,translational_only,0.889763161676803,0.994344153929159,-1
2879,HIBCH,0.563680021109108,0.695095815438669,translational_only,0.242339637342438,0.791335692122875,-1
2880,HID1,-1.34240326917353,0.436621591273419,translational_only,0.628622667522416,0.970886938777152,1
2881,HIF1A,1.61953895766795,0.028299032715592,both,0.01503808694636,0.188321144320801,-1
2882,HIF1AN,-0.678130440509702,0.483108556946834,translational_only,0.061566505429687,0.444117210013462,1
2883,HIGD1A,0.779431894470939,0.525727449746181,translational_only,0.960898963826812,0.998549688396844,1
2884,HIGD2A,-0.073053673095943,0.99793163374594,translational_only,0.39315955747886,0.901279556001203,-1
2885,HINFP,-0.833987379169329,0.512700323803562,translational_only,0.728897819809048,0.984436711240199,1
2886,HINT1,-0.027288908531005,1,translational_only,0.358459123515984,0.883118223117022,-1
2887,HINT2,0.293579694992926,0.909706728985605,translational_only,0.026871450920674,0.274419102772019,-1
2888,HINT3,0.629545839559327,0.652331335320283,translational_only,0.881417152802788,0.994344153929159,1
2889,HIPK1,-0.390073716502663,0.766838855172847,translational_only,0.838234510989457,0.993749382864656,-1
2890,HIPK2,0.229291088549453,0.927601287321691,translational_only,0.266381235408012,0.813141887689285,1
2891,HIPK3,0.457144109486107,0.697228025998785,translational_only,0.26613768947167,0.813141887689285,-1
2892,HIRA,-0.508171839155399,0.693399304456692,translational_only,0.697546448637992,0.98359564078994,1
2893,HIRIP3,-0.566841483488405,0.691764311899452,translational_only,0.442797223383553,0.922370477993707,1
2894,HIST1H1C,-0.162092235854462,1,translational_only,2.02418684258632E-07,6.59772455858551E-05,-1
2895,HIST1H2BD,0.161114181415089,0.979274821956444,translational_only,2.02418684258632E-07,6.59772455858551E-05,-1
2896,HIST1H2BK,-0.086604155098999,1,translational_only,1.76171833699001E-06,0.000258400037078,-1
2897,HIST1H4C,-0.783146248737665,0.87341608189506,translational_only,2.02418684258632E-07,6.59772455858551E-05,-1
2898,HIVEP1,0.776364831492724,0.368683046743978,translational_only,0.001080493194041,0.032931187373697,-1
2899,HIVEP2,0.042081620829569,0.997133771428129,translational_only,0.522077991415457,0.943044700755097,-1
2900,HIVEP3,0.155276906248108,0.952432675218134,translational_only,0.537150061403866,0.949383108588007,1
2901,HK1,-0.962207284791537,0.175813202521776,translational_only,0.854774258093387,0.993749382864656,-1
2902,HK2,-0.384509196690013,0.867284604254567,translational_only,0.968520941987731,0.998549688396844,-1
2903,HKR1,-0.459356755222984,0.785018582630849,translational_only,0.476081526254609,0.933778804514327,1
2904,HLA-A,-0.545937998024368,0.672728253163,translational_only,0.87208223945474,0.994344153929159,-1
2905,HLA-B,-0.248658608853226,0.890954094180313,translational_only,0.453313402272109,0.927948637463443,1
2906,HLA-C,-0.601303748027514,0.683079958140273,translational_only,0.749772951287706,0.984436711240199,-1
2907,HLA-DMA,-0.720748723877252,0.642425299475431,translational_only,0.484138733276587,0.935149243694547,-1
2908,HLA-DMB,-0.318107478820499,0.898990872238607,translational_only,0.451753157019668,0.927948637463443,-1
2909,HLA-DOA,-1.22262038433931,0.23463297880799,translational_only,0.189605421505181,0.734509744450904,1
2910,HLA-DOB,-1.30605150126981,0.623111448505496,translational_only,0.493705748084193,0.938321732957481,1
2911,HLA-DPA1,-0.444482146946819,0.840271760016157,translational_only,0.131051582885777,0.619809046784522,-1
2912,HLA-DPB1,-0.944850674033068,0.547860253003016,translational_only,0.806551928441397,0.993316307621484,1
2913,HLA-DQA1,-0.017129553068858,1,translational_only,0.349585498624752,0.874880113976633,-1
2914,HLA-DQA2,-1.03445389779394,0.697228025998785,translational_only,0.147229858935068,0.653896731545832,-1
2915,HLA-DQB1,-0.478236415081102,0.880250337637727,translational_only,0.515602433878278,0.941353502275978,-1
2916,HLA-DRA,-0.495645805833887,0.825626673802028,translational_only,0.813732773634834,0.993749382864656,1
2917,HLA-DRB1,-0.246019403291706,0.944444163046838,translational_only,0.884059315735036,0.994344153929159,1
2918,HLA-DRB5,0.042426796981327,0.992677855421501,translational_only,0.01325727768507,0.17518118959078,-1
2919,HLA-E,-0.764132506185621,0.397244065521853,translational_only,0.530623687507943,0.945659839906249,1
2920,HLA-F,-0.867663913061482,0.364198282416547,translational_only,0.246009429177627,0.795555947593292,-1
2921,HLA-G,-0.795720147222558,0.794430738766024,translational_only,0.000200547402452,0.009375391316243,-1
2922,HLCS,0.088831565465059,0.982063103195914,translational_only,0.882475134432833,0.994344153929159,1
2923,HLTF,0.700069418136608,0.785874248743915,translational_only,0.00511603308995,0.09379926918356,-1
2924,HM13,-0.568168439486124,0.685614184620011,translational_only,0.349957081317365,0.874880113976633,-1
2925,HMBOX1,-0.384560182697922,0.829231136596079,translational_only,0.976630192106372,0.998549688396844,1
2926,HMBS,-0.361401032405993,0.867284604254567,translational_only,0.738714652193902,0.984436711240199,-1
2927,HMCES,-0.822972608468032,0.763534674255278,translational_only,0.411070671424739,0.906673544830429,1
2928,HMG20A,-0.331254870893277,0.862587606827617,translational_only,0.434217857602501,0.921577598925268,1
2929,HMG20B,-0.343735228163885,0.871622231614419,translational_only,0.473362426656204,0.933778804514327,-1
2930,HMGA1,0.312473064837154,0.87690456107073,translational_only,0.078352440522363,0.497822789980629,1
2931,HMGB2,-0.12855214281151,0.999305968751367,translational_only,0.759027242145001,0.984493209712672,1
2932,HMGCL,-0.528823204406508,0.755626866514647,translational_only,0.518254406045811,0.942541607469753,-1
2933,HMGCR,0.76518327780346,0.519000880769443,translational_only,0.439404562535375,0.922370477993707,-1
2934,HMGCS1,1.52422857643213,0.039067113584514,both,0.392688339696686,0.901279556001203,-1
2935,HMGN1,0.848621575128616,0.32356401107361,translational_only,0.699777604953116,0.983927717172864,-1
2936,HMGN2,0.818684417995976,0.547353173752393,translational_only,0.761236657202587,0.984515026073562,1
2937,HMGN3,0.62495327660366,0.614521565618393,translational_only,0.817706721928276,0.993749382864656,-1
2938,HMGN4,-0.313929294217771,0.87078816210952,translational_only,0.018094890701548,0.212325447491966,1
2939,HMGXB3,-0.703318575744258,0.489036649706329,translational_only,0.64912039731681,0.973437275312085,1
2940,HMGXB4,0.140661916961617,0.954871400551496,translational_only,0.654713381252579,0.9735656844022,-1
2941,HMHA1,-0.27017599249758,0.890037839862988,translational_only,0.470965092378896,0.933152741521175,-1
2942,HMMR,1.79963201206864,0.143266669908236,both,0.070592818131795,0.474042685588465,-1
2943,HMOX1,-0.586626760200157,0.815883552271655,translational_only,0.879171674609277,0.994344153929159,-1
2944,HMOX2,-0.526084599506639,0.726564268917708,translational_only,0.538913873314057,0.950844136437228,-1
2945,HN1,-0.466647210432744,0.737239408421655,translational_only,0.883849977917453,0.994344153929159,1
2946,HN1L,-0.412948660988908,0.761978347809164,translational_only,0.212895634159574,0.760257922498715,1
2947,HNRNPA0,-0.085278303497344,0.99660771350824,translational_only,0.915049515028786,0.995408174822243,1
2948,HNRNPA1,0.947331540974318,0.243558448645651,translational_only,9.59921642427197E-05,0.00563186027612,-1
2949,HNRNPA1L2,0.980785296732768,0.192377907214957,translational_only,0.000631338228479,0.022047984443357,-1
2950,HNRNPA2B1,0.314906234702745,0.78412606620132,translational_only,0.755766741062117,0.984436711240199,1
2951,HNRNPA3,0.675686850127585,0.372816414902026,translational_only,0.448030629613687,0.924607466873584,1
2952,HNRNPAB,-0.450438319696406,0.796648596592993,translational_only,0.813470145176994,0.993749382864656,-1
2953,HNRNPC,-0.226071461710471,0.896986225912662,translational_only,0.948250988693236,0.998374767908298,-1
2954,HNRNPD,-0.099987255051873,0.981509867751553,translational_only,0.786978744819245,0.990178918261743,1
2955,HNRNPDL,0.573813822535476,0.480795049129803,translational_only,0.563518028827163,0.953249970515434,-1
2956,HNRNPF,-0.607774912015902,0.522212259518443,translational_only,0.635286267854511,0.970886938777152,1
2957,HNRNPH1,0.497038541299331,0.602298276485766,translational_only,0.651195005510223,0.973437275312085,-1
2958,HNRNPH3,0.62731742979163,0.456650714912334,translational_only,0.499866304108834,0.93997295070722,-1
2959,HNRNPK,-0.097026644872367,0.980652906773202,translational_only,0.344004083914901,0.874529450694225,-1
2960,HNRNPL,-0.472903070964473,0.71374819488118,translational_only,0.225719586259761,0.771822933146361,-1
2961,HNRNPLL,-0.628932334029308,0.750010634344417,translational_only,0.73991485600716,0.984436711240199,-1
2962,HNRNPM,0.066067989274366,0.983066281716973,translational_only,0.604865249118414,0.964767152554401,-1
2963,HNRNPR,0.468489470365998,0.642425299475431,translational_only,0.314221493956125,0.857823339565568,-1
2964,HNRNPU,0.218474730646356,0.875346004680698,translational_only,0.564858273083399,0.954018171587746,-1
2965,HNRNPUL1,-0.714612392439386,0.434777236214707,translational_only,0.945626585038683,0.998235644426324,-1
2966,HNRNPUL2,-0.286136413251165,0.866909008158171,translational_only,0.005660759570591,0.099139332539274,-1
2967,HOMER2,0.662907714549399,0.562935863682385,translational_only,0.430704448516586,0.920899713056196,1
2968,HOMEZ,-0.466424873991454,0.803082561086022,translational_only,0.657155043981706,0.974153351641027,1
2969,HOOK1,2.07043449138765,0.103921527592429,both,0.001780224638778,0.046836672447136,-1
2970,HOOK2,0.211475565548795,0.944108943966701,translational_only,0.688919103978688,0.982247176107318,-1
2971,HOOK3,0.689409693487885,0.555153598602278,translational_only,0.483650417127793,0.935052107949295,-1
2972,HP1BP3,-0.150296653053827,0.952432675218134,translational_only,0.756778708926568,0.984436711240199,1
2973,HPCAL1,-0.081906159241215,1,translational_only,0.142629204016271,0.643696569202663,-1
2974,HPRT1,-0.076768340366028,1,translational_only,0.711976274779912,0.984436711240199,-1
2975,HPS1,-0.22130282011794,0.937319316369918,translational_only,0.673018607914644,0.978026673383065,-1
2976,HPS3,-0.001896181052044,1,translational_only,0.158745279012616,0.67468652966682,-1
2977,HPS4,-0.513539292422648,0.714617819122199,translational_only,0.505729191530875,0.941353502275978,1
2978,HPS5,-0.199120409764249,0.943777514508904,translational_only,0.905147232608919,0.994754858802384,-1
2979,HPS6,-0.437371643399584,0.822370165991817,translational_only,0.627120741898317,0.970886938777152,-1
2980,HRAS,-0.114964796515639,1,translational_only,0.240320149978825,0.789229398223212,-1
2981,HRSP12,0.824588145219116,0.652291239567014,translational_only,0.233196786495695,0.780693607058625,-1
2982,HS1BP3,-0.502012184575294,0.835712216182148,translational_only,0.832657828004434,0.993749382864656,1
2983,HS2ST1,0.53667748832229,0.696330854238799,translational_only,0.838804704686384,0.993749382864656,1
2984,HSBP1,-0.010806420686904,1,translational_only,0.358470436058154,0.883118223117022,1
2985,HSCB,-0.060022723909506,1,translational_only,0.038187156344769,0.346549182172872,-1
2986,HSD17B10,-0.502629498723396,0.696801909604453,translational_only,0.856467317957241,0.993749382864656,-1
2987,HSD17B11,0.323779192830242,0.882084176545361,translational_only,0.279671659836938,0.824667036747673,-1
2988,HSD17B12,1.17172857547775,0.099801674601486,translational_only,0.295955341065262,0.840857136091959,-1
2989,HSD17B4,-0.034016667526713,1,translational_only,0.296591358375801,0.841493423641228,-1
2990,HSD17B7,0.299639411328082,0.922599854114809,translational_only,0.569687077973662,0.954294963062794,-1
2991,HSD17B8,-0.325020563076138,0.913284973361582,translational_only,0.409657076837816,0.906660221524737,-1
2992,HSDL2,0.526032093132408,0.692802732324259,translational_only,0.642427814666365,0.972213618727502,-1
2993,HSF1,-0.529569390826024,0.690007001677067,translational_only,0.174503264612964,0.710016384282595,-1
2994,HSF2,0.0832255959371,0.98454809687638,translational_only,0.582276294543387,0.957928959293673,-1
2995,HSH2D,-0.012413883529472,1,translational_only,0.807977049619281,0.993749382864656,1
2996,HSP90AA1,1.49380922150214,0.000856614972469,both,0.002311052987512,0.055117674299735,-1
2997,HSP90AB1,-0.210744721333324,0.914503969463028,translational_only,0.691469426067467,0.982247176107318,-1
2998,HSP90B1,1.10053002672466,0.104762996506034,translational_only,0.228555369380864,0.777448794525966,-1
2999,HSPA13,1.08547341991178,0.223169057158326,translational_only,0.038481511579247,0.348143451712326,-1
3000,HSPA14,0.059747453498174,0.988244824496839,translational_only,0.84767247376722,0.993749382864656,1
3001,HSPA1B,0.167323285875285,0.944552036727006,translational_only,0.669097992352975,0.977275719440259,1
3002,HSPA1L,-0.941241576866347,0.71721913959476,translational_only,0.748239534813339,0.984436711240199,-1
3003,HSPA4,0.639969341165563,0.456905696511731,translational_only,0.107146157807799,0.577516314063718,-1
3004,HSPA5,-0.564901670030236,0.730946377425551,translational_only,0.772850888254574,0.98716071359418,-1
